,text,tone,topic,group_id,comments_cnt:,likes_cnt,reposts_cnt,from_id,post_id,views_cnt
1225,"Мы умеем качаться
Мы умеем читать реп
Мы умеем воевать 
Разве мы не идеал мужчины? 🤔",negative,aggression,205871237,6,41,3,-205871237,4154,1326
1226,,negative,aggression,205871237,1,53,2,-205871237,4152,1431
1227,Папа дома😎,negative,aggression,205871237,1,57,1,-205871237,4150,1433
1228,"Я Хаги ваги, нассу тебе на лицо в Маке.",negative,aggression,205871237,2,59,1,-205871237,4146,1533
1229,"Дмитрий, где реп?",negative,aggression,205871237,1,27,5,-205871237,3995,2095
1230,"Вчера говорил с Богом, он сказал я прикольный.",negative,aggression,205871237,3,49,3,-205871237,3991,2425
1231,Владивосток на связи 💀⚔️,negative,aggression,205871237,0,29,2,-205871237,3982,2449
1232,"В телеге демка кст, дрилл ебанул 🤘🤨🤘",negative,aggression,205871237,0,18,1,-205871237,3981,1980
1233,,negative,aggression,205871237,0,22,7,-205871237,3980,1762
1234,"Ну что, вы рады?",negative,aggression,205871237,2,26,7,-205871237,3977,1955
1235,"Завтра группа деградирует в кое что, вам известное))))",negative,aggression,205871237,4,35,0,-205871237,3972,2227
1236,"Я шериф в вашем ""ПОДВАЛЕ""",negative,aggression,205871237,1,46,2,-205871237,3970,2431
1237,СМЕРТЬ ПРОСТИТУТКАМ?,negative,aggression,205871237,4,77,9,-205871237,3965,2717
1238,МИРУ МИР.,negative,aggression,205871237,1,55,4,-205871237,3961,2382
1239,"салют всем братва , ловите  5 🖐️ скоро подъедет реп, старый добрый!  
если есть у кого то ебейшие биточки (авторские) кидайте хоть в группу хоть в лс Серёже либо мне, под наш стилёк ЕБАНЁМ ПУШЕЧКУ 😱",negative,aggression,205871237,1,21,1,-205871237,3959,1631
1240,"Реп будет, Дима вернулся",negative,aggression,205871237,4,56,3,-205871237,3954,2042
1241,,negative,aggression,205871237,0,14,4,-205871237,3925,1409
1242,Вот это я шляпу дома нашел😆,negative,aggression,205871237,7,101,6,-205871237,3899,4171
1243,Я шизую,negative,aggression,205871237,2,86,5,-205871237,3893,5108
1244,"Какие то вафлерные посты с андер пабликов набирают сотни лайков, моя кися заслуживает больше.",negative,aggression,205871237,2,95,0,-205871237,3889,2668
1245,"Меня так всё заебало, просто хочется сказать ИДИНАХУЙ!",negative,aggression,205871237,5,42,0,-205871237,3884,1878
1246,2к за контекс,negative,aggression,205871237,1,30,1,-205871237,3882,1480
1247,Что кого?,negative,aggression,205871237,7,77,4,-205871237,3873,4013
1248,Где найти идеи? 😆,negative,aggression,205871237,1,23,0,-205871237,3869,1765
1249,Сборник всех треков⚔️🦇,negative,aggression,205871237,3,27,1,-205871237,3865,1719
1250,"ЭТО ДОПИНГ ПАТИ, ОНА СНИМАЛА СВОЁ ПЛАТЬЕ ☠️⚔️",negative,aggression,205871237,3,31,4,-205871237,3848,1873
1251,,negative,aggression,205871237,0,54,3,-205871237,3846,3002
1252,,negative,aggression,205871237,1,100,16,-205871237,3844,5916
1253,"#New🔥#New🔥 #New🔥

[club205871237|ГРИФ20] ft. [club209127989|rkhtlkmv] - ДОПИНГ ПАТИ 

[club209127989|СВЕДЕНИЯ/ rkhtlkmv] 

[club189608831|Art/ ПОРОХОВЫЕ НА СЕГМЕНТЕ] 

⚔️💀НАВАЛИТЕ АКТИВУ БАНДИТЫ СПОРТСМЕНЫ.💀⚔️

-ЭТО ДОПИНГ ПАТИ, НА СВЯЗИ ГРИФ20
...... 

МЫ ВАС УНИЧТОЖИМ 💀",negative,aggression,205871237,14,62,17,-205871237,3829,3351
1254,18:00!,negative,aggression,205871237,0,22,0,-205871237,3823,1449
1255,СЕГОДНЯ ТРЕК В 18:00🔥🔥🔥,negative,aggression,205871237,7,35,1,-205871237,3820,1457
1256,СКОРО ТРЕК!,negative,aggression,205871237,3,45,1,-205871237,3814,1916
1257,,negative,aggression,205871237,4,36,8,-205871237,3804,2252
1258,"Походу мой вчерашний пост про смерть увидел скул и решил умереть 🤣
Жаль добряка, по этому не нужно злоупотреблять.",negative,aggression,205871237,8,36,4,-205871237,3795,1465
1259,"Спасибо ебаному вк что удалил половину треков с площадок, самая гнилая и тупая платформа, i love u❤",negative,aggression,205871237,6,32,1,-205871237,3788,1453
1260,"БОГ ДАЛ НАМ ЖИЗНЬ, ЧТОБЫ МЫ ПО ИТОГУ УМЕРЛИ, ТАК ПРОЖИВИ ИЛИ УМРИ ДОСТОЙНО.",negative,aggression,205871237,3,47,2,-205871237,3787,1819
1261,"Завтра пущу трансляцию после зала, будем с вами плов готовить, Серёга кулинар 😆",negative,aggression,205871237,1,34,1,-205871237,3753,1721
1262,,negative,aggression,205871237,6,13,6,-205871237,3744,1060
1263,"СБОРНИК ТРЕКОВ!💀
Не теряй🦇❤",negative,aggression,205871237,0,24,5,-205871237,3743,1073
1264,Бля альбом будет нормальный такой 🙃,negative,aggression,205871237,4,39,1,-205871237,3737,1463
1265,"Дайте больше актива на трек ⚔️💀
Трек в закрепе.",negative,aggression,205871237,1,37,1,-205871237,3731,1437
1266,"#new #нью

[club196876510|Олимпийский] ft. [club205871237|ГРИФ20] - ГРУЗ

Арт/ [club189608831|ПОРОХОВЫЕ НА СЕГМЕНТЕ] 

ЧЕК💀 ЧЕК⚔️ ЧЕК🔥",negative,aggression,205871237,16,217,26,-205871237,3718,6022
1267,"ДОБРОЕ УТРО ВЕЛИКАНЫ. 
НАПОМИНАЮ ЧТО СЕГОДНЯ ВЕЧЕРОМ В 18:00 ТРЕК ⚔️💀",negative,aggression,205871237,0,58,4,-205871237,3716,3159
1268,ЗАВТРА ТРЕК В 18:00🔥💀⚔️,negative,aggression,205871237,2,23,2,-205871237,3713,1192
1269,"Скоро трек⚔️💀
Угадай кто на Фите? 
Свои догадки пиши в комментарии🔥",negative,aggression,205871237,15,32,3,-205871237,3697,2095
1270,СЕГОДНЯ ИТОГИ РОЗЫГРЫША В 20:00 ПО МСК💀⚔️,negative,aggression,205871237,6,41,3,-205871237,3682,1513
1271,"НОВОЕ ДЕМО УЖЕ В ТЕЛЕГРАММЕ 💀⚔️
https://t.me/deadprostitutess
ЗАЛЕЗАЙТЕ В СКЛЕП 🦇",negative,aggression,205871237,4,15,1,-205871237,3676,1007
1272,,negative,aggression,205871237,0,112,8,-205871237,3673,3444
1273,Я ДОЛБОЁБ.....,negative,aggression,205871237,17,45,4,-205871237,3657,1749
1274,После отдыха занимаюсь потихоньку альбомом.,negative,aggression,205871237,0,29,1,-205871237,3656,1324
